,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
1385,Happier,spotify:track:0EIqhDgkTa5anlSyEOIA6U,Festa Di Carnevale,spotify:album:4DsUta8p11LZyRLyWMSHI9,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-04-24,0,215360
1386,Mr. Seo - Recorder Version,spotify:track:6p66auiyuls92zO42ZV64B,MISSING 9 OST,spotify:album:0tTfiIK4ns1t4nB128Y7LS,CHEN,spotify:artist:0UEP2XBR9aC5NBKcAKnBIq,2017-03-13,9,98087
1387,Suit Up,spotify:track:2prBnHL8Rlz9QbXTZSFeAY,She is - The 1st Album,spotify:album:4Mqc9VJjX66n66tNzAhevq,JONGHYUN,spotify:artist:5rGgflnIpRNizTCozbYBuY,2016-05-24,41,230978
1388,All My Love,spotify:track:1SBWv8XzAKKU9YoK2YjMUS,Kids Pop,spotify:album:1v8OP8prEC0luhaal9pnNp,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2019-12-13,1,219746
1389,Alive,spotify:track:5c339VnmzWuRUiAE4Ijao2,SUMMER PARTY I Classici dell'estate,spotify:album:4LT3sE5V6KqjpKwyPCXWFB,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-06-05,0,206066
1390,Panda,spotify:track:38F22CZ1Vo778V8MxsAiAP,Tik Tock Hits 2020,spotify:album:4Da9F5PAFILkjmNmm81NZ3,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-06-12,21,245826
1391,Handelian,spotify:track:63AyE7tf4tsjN8l7VQRiTx,Walnut Hills High School 2019 Fall Orchestra Concert,spotify:album:7vvk93emjQcjaKNq8urNEV,Walnut Hills High School Senior Orchestra,spotify:artist:7dkc1552SeWHN7TXNZLgia,2019-12-18,0,273437
1392,She is my girl ENGLISH Version,spotify:track:1yGTxrXFacaNONSmV4ug4B,"SEXY, SWEET, SMART & SENTIMENTAL",spotify:album:3oAjcrlPpuHvZ7L9ewRWjK,S4,spotify:artist:12plrpcDC2kumUBTkh0p1H,2012-10-31,17,236568
1393,Shuffling,spotify:track:63ag3tY0SPDFFGCSqlCG04,Monthly Project 2019 Yoon Jong Shin 행보 2019 윤종신,spotify:album:4BtEZYk4vOyB9XJ28mrdSD,Yoon Jong Shin,spotify:artist:0hW1muryuCdZLfjoLrUhnw,2020-01-30,1,251728
1394,Party Rock,spotify:track:5zfa7qldlTP2aUGVljZaNM,Best Of K-Pop Stars,spotify:album:7yF7LfFpLPWiGEWr8l6H38,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-10,1,201963
1395,The moment I met you,spotify:track:5WwYGWaz8z3kekGgqlXFtL,Where Stars Land (Original Television Soundtrack),spotify:album:1o3ul5tZVhtMfDzkd09CiU,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2018-11-26,12,86615
1396,Chocolate,spotify:track:06DB7k5qalMjeVomuXbkWK,Chocolate - The 1st Mini Album,spotify:album:0FYleVYJRr4O5tELl0y7pj,MAX CHANGMIN,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,2020-04-06,47,172400
1397,I'll Miss You,spotify:track:0HoMOvNsPHmAHsOzr9PwWx,"Backstreet Rookie (Original Television Soundtrack), Special",spotify:album:1ytWFScRLfEsjuvNhlIltR,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-08-08,13,221560
1398,Bare Dans,spotify:track:7lNnX87Bfb2bJYlVtrj3Zj,Fest fest fest,spotify:album:0zGVqefBZ5Us9w0CWLc3g4,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-03,0,176110
1399,Min Bror,spotify:track:6AkzHdnPzhkaRGLVEBwRhG,Lille fredag - Fest sange,spotify:album:6Vun34lOmlPfL9aNDBoqrM,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-03,0,166724
1400,Haha No One Can Hear You!,spotify:track:5qKfkQagTTVT11Xi5M18jR,This Does Not Fit,spotify:album:7Dm4dWyUXS6lhVbJNQOPfn,Gallant,spotify:artist:7wFDo161xYdeaiLz3KIHoM,2018-09-21,39,273324
1401,PLAYING WITH FIRE - Japanese Version,spotify:track:2IbQ5hQVrzg4e6bNruEqOs,BLACKPINK,spotify:album:6vl7a0PooHBuDRLrtNeUL0,BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,2017-08-29,62,197666
1402,행복을 꿈꾸다,spotify:track:2Lr4iACDi8lueGXxIt7o4n,베토벤 바이러스 Original Television Soundtrack,spotify:album:3QgRwEK2D0vKaRICHPiKxR,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2008-09-17,6,209253
1403,Baby Baby,spotify:track:0Ql5ZdoSerPwu6uWtM40bD,Girls' Generation,spotify:album:2U1BPwhkzHt05OFugiSB3g,Girls' Generation,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,2007-11-01,40,191520
1404,Roads,spotify:track:0BRXbWxAgebubVVOeoluEr,Beach Party!,spotify:album:0yyLR7lTfeRc3lXAFTGzOt,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-24,0,234680
1405,Can't Help Myself (feat. LOCO),spotify:track:2orlgIY1OBWBDQgmkHZHct,Can't Help Myself (feat. LOCO),spotify:album:28eyxP465GwxzQGVKXnvWS,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2016-07-15,46,189158
1406,"We Will Meet Again (From ""Reunited Worlds"")",spotify:track:5mZ80d0lNx51XfztuWZOo2,SBS DRAMA COMPILATION ALBUM (Original Television Soundtrack),spotify:album:5rIun9mixwoGuA0MfgF7xd,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-10-29,2,227058
1407,4 Walls,spotify:track:4E4zfCIWbj9mVM8bTpZCNX,Best Of K-Pop Stars,spotify:album:7yF7LfFpLPWiGEWr8l6H38,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-10,5,207477
1408,Change,spotify:track:3Vu9zeo2vxbGcPIsBaLkJR,Change,spotify:album:0nk301nca6RXxUPMVo75w8,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2010-01-04,19,211333
1409,Friday Night‬‬‬,spotify:track:62ey3GeKWBqc4unPR8uh0x,2010s Hits,spotify:album:3osVXujgOvetJpVtrTpDpc,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-05-22,0,173871
1410,STRONG BABY,spotify:track:7kErePsOBw5gIYv5Gc8lSx,THE BEST OF BIGBANG 2006-2014,spotify:album:1JwbdXLKJVffgSW95WcTUp,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2014-11-26,23,226453
1411,Gangnam Style (강남스타일),spotify:track:61iVNUJ1h3me7CTaheuSpe,Après-Ski Hits,spotify:album:31JSvk2SAfK8nhIuDld1Uu,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-25,0,219493
1412,Listen to Your Heart,spotify:track:67wzOxafIuQBFz5EyuxI5e,UNIVERSE,spotify:album:1crq8WbybWZziBnYSOMa4I,m-flo,spotify:artist:4UhiMIdxKqQxmzdE9nYe6O,2017-12-13,0,23986
1413,Polar Express Medley (arr. P. Lavender & L. Moore): Believe / The Polar Express / When Christmas Comes to Town / Spirit of the Season,spotify:track:0JpSG6MkxpErVAn8yBhlIi,Walnut Hills High School 2019 Fall Orchestra Concert,spotify:album:7vvk93emjQcjaKNq8urNEV,Walnut Hills High School Senior Orchestra,spotify:artist:7dkc1552SeWHN7TXNZLgia,2019-12-18,1,244905
1414,Poker Face,spotify:track:3ZPxflh0A6ooBCVCYU6R8i,Nytår 2021 - Party Klassikere Til Nytårs Festen,spotify:album:4ZFVo1xcwlAFa2WaQFE9fr,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-12-29,23,238906
1415,Celebration - Single Version,spotify:track:70bd8OhwHo1a8ZMwpLJm2X,Joyeux Anniversaire,spotify:album:5kkADdcOYDnmxNaJmQ7QTG,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-05-22,1,219573
1416,Fresh air,spotify:track:7vkWgSY9fbSihBe1yWSf8j,Fresh air,spotify:album:4h0hbicaci15UzicGNmwY6,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2020-10-26,28,133986
1417,슬픔활용법,spotify:track:6Ym8G3iX48nsJ1JTx9f8Wo,SBS K팝 스타 시즌2 TOP 10 - 1회,spotify:album:2uqBYuTBNUTzkMti3xtDmC,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2013-02-17,2,188539
1418,흐린 기억 속의 그대,spotify:track:5NzS0caIgiBBtKDZNtgYLr,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,9,253480
1419,Potion,spotify:track:02sD9kxKrCboVcOKzx3VyZ,Honestly,spotify:album:3VJ491AjnQygF0lcuiRD5D,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2018-04-11,46,212478
1420,Agony,spotify:track:5u8REB3MABNaHfJxgIraCp,Escapism,spotify:album:5TITX7VLBoAEL9v48P3u1Y,Kondor,spotify:artist:4fdtuoWveWJxGYwNfHAdQi,2015-09-12,0,248480
1421,Can You Hear My Heart (feat. LEE HI),spotify:track:7n5eQJYX7e6H5gkzgyEfQG,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 6",spotify:album:1BeWYcLEYlD2rOaa0EWdSr,Epik High,spotify:artist:5snNHNlYT2UrtZo5HCJkiw,2016-09-20,62,248143
1422,Cinco De Mayo,spotify:track:50DbAkMQgiWQgasatEl7mx,FEST MUSIK - Fest sange du kender,spotify:album:7L6xb6hrXNxYBbnxRxnOKQ,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-03,0,168663
1423,VIDEO,spotify:track:47BdJbgr65cQhP3qlteQKx,SEOULITE,spotify:album:3cGyWEJaQlj7kCdKBCOGeb,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2016-04-20,32,220276
1424,Heroes (we could be),spotify:track:5L0tUHirpLUX00EdVcvVJY,New Years Eve Party 2020,spotify:album:02OoITGOnCPHeOXjBh3ZDd,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-10-30,11,211573
1425,Bumpy Ride,spotify:track:4hXWUEbbLV0fVfmKvIgDPy,Student 2020 - Studenterfest - Studenterkørsel,spotify:album:0TH3TE7CYuli82ga4lFkKP,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-06-05,3,223320
1426,Gangnam Style (강남스타일),spotify:track:3EHiA5Ha1J4UwUlB2bLQZX,Tik Tock Hits,spotify:album:4cYVA3FBgY3ZQBNlKOmUMd,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-05-22,21,219240
1427,Schokolade,spotify:track:6hGsA39hvarqODtz1e1qlr,Mini Disco Hits - Die beliebtesten Partylieder für Kinder,spotify:album:1KXXkvWq1K8QnFmucr31mT,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-04-10,11,179826
1428,Bare Dans,spotify:track:2qkT0ilSTb7NhBfndaokdD,Lille fredag - Fest sange,spotify:album:6Vun34lOmlPfL9aNDBoqrM,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-03,0,176110
1429,Be Your Friend‬‬,spotify:track:524YNld8Fn4p7cKJcpcpdN,Nyårsfest,spotify:album:0ta1G1js5DAxfFJ2PFpvvu,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-12-18,11,180820
1430,Där jag hänger min hatt,spotify:track:6SyhUGJkw6hUnm5EJwom3g,Sommarhits retro,spotify:album:2vQUIhlV4UgK2QFxKZ9cUI,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-24,2,215160
1431,"Love, The Only Word",spotify:track:5njbx6bLEat7iGDnJm0bO5,You're All Surrounded,spotify:album:05URezu2fbJJeyDqOrQIA4,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2014-07-10,3,235451
1432,선택,spotify:track:5CpaggznH3Okha2ON7EzSN,터보 HISTORY,spotify:album:7cCpncteqNEdgRJpV9FLOa,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2001-06-19,5,221988
1433,NILIRIA - G-DRAGON ver.,spotify:track:7yREmntIbZdgqBJaBPjWNM,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,11,174146
1434,Physical - Ofenbach Remix,spotify:track:1yUVirXU92BXr9fAcVNEcm,Physical (Remixes),spotify:album:0SLII1R35gW1Syg1dPHbkQ,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,2020-03-25,33,173106
1435,Shine,spotify:track:2lrmH4LtN2u3BRPp3hpeXP,Peaceful Moments K-Pop: Grand Piano Volume 5,spotify:album:3e9sqSG1i9mf1mcolO1Vr7,Patrik Jablonski,spotify:artist:4jt6GmDFrRnnxgs6pQDKMi,2019-05-31,8,156227
1436,DON'T STOP THE MUSIC - 2012 NEW EVOLUTION in Japan ver.,spotify:track:5qMa1eIK1zXUCpF2Q7VrZM,2NE1 2012 1st Global Tour - NEW EVOLUTION in Japan,spotify:album:6R0O0lCXh70X4uQXIjCLII,2NE1,spotify:artist:1l0mKo96Jh9HVYONcRl3Yp,2013-03-13,12,250950
1437,Kill This Love,spotify:track:1YhzZz7BVghmdOW5ItoZMH,Tik Tock Virais,spotify:album:3AEgK4EvXg7SeRh2XxnbwA,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-08-26,8,189052
1438,Sound Waves Pt. 4 (feat. DJ Hazey82),spotify:track:68ZpS2LK5j42kslxNo8pMa,Time Traveler,spotify:album:137zmzxJ5zA9EhN7x8mk6o,A June & J Beat,spotify:artist:5HuuQuiLH7Jh8J1WtpGHhv,2016-06-10,0,196669
1439,DARLING - KR Ver.,spotify:track:0K5XLtZmypHNzIRZ2LSGR5,WHITE NIGHT (KR EDITION),spotify:album:0DRxaWuwNwAkpcdrTZuYEt,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2017-08-19,26,210190
1440,Let It Rain - Studio Version,spotify:track:4korzAqlUymQRFPnvV61hr,2011 Girls' Generation Tour,spotify:album:5qFec1Z5GtW5wbUsaCRsWg,Girls' Generation,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,2013-11-04,25,218920
1441,VANESSA,spotify:track:6eq9uu1t0QCJJjKZFOrobK,UNIVERSE,spotify:album:1crq8WbybWZziBnYSOMa4I,m-flo,spotify:artist:4UhiMIdxKqQxmzdE9nYe6O,2017-12-13,8,225320
1442,공주를 사랑한 피아니스트 A Pianist Who Loves A Princess,spotify:track:6WEHLtiLX5JGviDrnVoe0o,뉴에이지 피아노가 있는 휴식 시간 Break with New Age Piano,spotify:album:2VvMJZrP9FQT1IhVxbTPSa,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2014-04-25,0,171834
1443,Ugly - Live,spotify:track:1kL2y0lmarHfG4BANVPKw6,15th Anniversary 2011 YG Family Concert,spotify:album:4TPdXuoEHpsNEjCpNNpNQ5,YG Family,spotify:artist:0XHtRkNPlsL3sUB1w5mDmh,2012-04-18,6,308893
1444,선택,spotify:track:2c8mEAlVgYF8gxil23iY67,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,15,240027
1445,Please,spotify:track:1ruxX5qSy1wQsrrQudXtXq,EMAIL MY HEART,spotify:album:4YcAwIMuCQBW3v99VKQmGf,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2000-01-26,5,258809
1446,fermata,spotify:track:5OY26SlP6fNuOgACZ1bHhI,Do You Like Brahms? OST,spotify:album:2foGQCPi7r51K42QsxTbYq,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-10-19,20,294000
1447,두 아빠,spotify:track:5p3ObkLavpZYUiqXQSvksS,280KM SPEED,spotify:album:3v28A8eeQlCOnsGZlwsfVI,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1995-01-01,3,103955
1448,Døgnrytme,spotify:track:7bn1eFekwFMNMiHI1oteyq,FEST MUSIK - Fest sange du kender,spotify:album:7L6xb6hrXNxYBbnxRxnOKQ,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-07-03,0,175263
1449,Love Song - Live,spotify:track:3Ttwowo9X4g3PGXjQAsl1n,15th Anniversary 2011 YG Family Concert,spotify:album:4TPdXuoEHpsNEjCpNNpNQ5,YG Family,spotify:artist:0XHtRkNPlsL3sUB1w5mDmh,2012-04-18,4,232440
1450,白夜 - KR Ver.,spotify:track:69PG3YxIjVyk8XQbcrdWKO,WHITE NIGHT (KR EDITION),spotify:album:0DRxaWuwNwAkpcdrTZuYEt,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2017-08-19,23,85585
1451,CONSTANT pt.1 pt.2 (feat. Slick Rick),spotify:track:1YYBUWTXnn6oxi57zKD1Mw,MASTERS OF THE SUN VOL. 1,spotify:album:7er6jjv5446zSiCIo6E9Pr,Black Eyed Peas,spotify:artist:1yxSLGMDHlW21z4YXirZDS,2018-10-26,43,303436
1452,떠나 가는 너,spotify:track:6glg9noHwOPEkkJYWTxudq,280KM SPEED,spotify:album:3v28A8eeQlCOnsGZlwsfVI,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1995-01-01,8,204814
1453,머리카락 Instrumental,spotify:track:1oggWpOivNRhIgncPyamOO,SPECTRA,spotify:album:1vdUtYasiUnebGi9sANIDY,봉준,spotify:artist:79nE7RNTvx3vN9S7f3YY9o,2016-08-31,0,219000
1454,MY HEAVEN - BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN,spotify:track:2q3GN6d4pkOQrQSRCPbb2D,BIGBANG10 THE CONCERT : 0.TO.10 IN JAPAN + BIGBANG10 THE MOVIE BIGBANG MADE,spotify:album:4vmVVnvt5RoW21rAADx77C,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2016-11-02,20,234013
1455,happy,spotify:track:4ktpGEOe6hPwlowhoOU6IN,Do You Like Brahms? OST,spotify:album:2foGQCPi7r51K42QsxTbYq,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-10-19,27,232332
1456,Babylon,spotify:track:5DttNeiizFqWUON9hZBqTY,Chromatica,spotify:album:05c49JgPmL4Uz2ZeqRx5SP,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,2020-05-29,69,161733
1457,Spring (feat. Sandara Park),spotify:track:29NmawlpRZky6NMTwYvTLI,Spring,spotify:album:5j9c5R1BvL6TBsMuTFn2pk,Park Bom,spotify:artist:3uHb6dRazmcaT15bMexUtt,2019-03-13,22,242756
1458,Nothing On Me,spotify:track:031mgKcbAk6cL9ZpfIEq4K,KAI - The 1st Mini Album,spotify:album:6xpxMAUhk8hiDTa5zT7F86,KAI,spotify:artist:6iVo62B0bdTknRcrktCmak,2020-11-30,69,160786
1459,Drop That Low,spotify:track:4qgW9ulWnnYy8GOq3u6oDO,Excision 2015 Mix Compilation,spotify:album:4k7uM9GitAVXXeGYyHcPdz,Excision,spotify:artist:5FKchcZpQOkqFvXBj1aCvb,2015-09-15,1,215624
1460,"Attraction (Bunny and Guys X Eric Nam, NAEUN) (Inst.)",spotify:track:3pOCq93BQnun6aqh7UhxBH,"Attraction (Bunny and Guys X Eric Nam, NAEUN)",spotify:album:0W7TJ6he0KuZ5medVP8rWO,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2020-11-08,31,207760
1461,Ghost,spotify:track:2lKsKGNjNymGvv7x3JEAJQ,Stylish…,spotify:album:2uTwUONoLUhlpM6r324B2b,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2003-08-13,9,317555
1462,NAKED - KR Ver.,spotify:track:3h5oJUJbcvOk2l7xBZQQuW,WHITE NIGHT,spotify:album:5YR7AOtdoRKcrG3G2a66RS,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2018-01-10,8,203666
1463,FANTASTIC BABY - BIGBANG JAPAN DOME TOUR 2013〜2014,spotify:track:1z8PPT61OdZtRfZ0YMdE3m,BIGBANG JAPAN DOME TOUR 2013〜2014,spotify:album:56IQipLniHLUdWVZ0kl32s,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2014-03-19,15,241613
1464,MADELEINE LOVE (MR),spotify:track:7e8ByIvZ9gdyM29cLzsPrS,Spring story song Best 15 Vol. 17,spotify:album:70w7HuIvuNSvNhRlop3xvE,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2019-06-03,4,215717
1465,위로가 되고 싶었어,spotify:track:0Y1DrtitWZni8fiOaOJHYp,VIP (Original Television Soundtrack),spotify:album:0l7gzaKKFvhQOeXlbEJl2J,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2019-12-24,3,167893
1466,괴도 (Danger),spotify:track:5hcO4JPFMFgQ5edWGhhhaG,ACE - The 1st Mini Album,spotify:album:1QQ0J1e6itmf2lufaeFfo5,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2014-08-19,58,191453
1467,SUPERSTAR - TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN,spotify:track:5oTLEUCxGvfiKVGGlvfwCx,TAEYANG 2017 WORLD TOUR <WHITE NIGHT> IN JAPAN,spotify:album:2zQ5vqLSb5g8YHgJoiRIwX,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2018-01-31,17,253066
1468,Dernière danse,spotify:track:1AhmFGOS2eeVUr68c1MUna,25 Ans Ultratop,spotify:album:033OTl57rnhrr0522v0UXe,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-09-11,5,213493
1469,Your day,spotify:track:0YrfaiB5iILBZ9DlR9fRTV,Dr. Romantic 2 OST,spotify:album:2r2lnbE1PtqdUaSxUGDLHc,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-02-25,32,211539
1470,나 어릴 적 꿈 - Acid house Remix Version,spotify:track:31vuaisnIXuy1YkHYf7Ehv,280KM SPEED,spotify:album:3v28A8eeQlCOnsGZlwsfVI,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1995-01-01,4,228402
1471,After You Sleep (Feat. Swings),spotify:track:5p8bTHJQ5TcuL84bXmWTrR,Solar,spotify:album:2rV8MCYJTfvuvXHZsBH12Z,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-07-01,22,226266
1472,áudio de desculpas,spotify:track:4tnUmPbP60gXHfgaX7OkcZ,Viral Tik Tock,spotify:album:31udkfCN01sWthHC04ZM55,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-08-17,2,176454
1473,LADY,spotify:track:5TNK6FL9mCAw28eshqttP8,THE BEST OF BIGBANG 2006-2014,spotify:album:1JwbdXLKJVffgSW95WcTUp,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2014-11-26,14,204866
1474,Dancing Queen,spotify:track:14pyc6ToGunsCZ5HBfu5JQ,KIDS POP! はじめての洋楽,spotify:album:3JPhUlrKEBSw57ym0dYhvW,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-08-03,0,232360
1475,Driving me crazy Instrumental,spotify:track:28g00r1vmOb574gZPopCIG,"SEXY, SWEET, SMART & SENTIMENTAL",spotify:album:3oAjcrlPpuHvZ7L9ewRWjK,S4,spotify:artist:12plrpcDC2kumUBTkh0p1H,2012-10-31,0,198612
1476,I Like (feat.Flowsik of Aziatix),spotify:track:5KhvIoptJRbS4hnFPRSGEQ,Chemistry,spotify:album:6pS98dlal9tYQYw5udDskl,Trouble Maker,spotify:artist:0ztjVBmFk6OuHq6XBBwMI9,2013-10-28,26,210912
1477,BAE BAE - KR Ver. BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,spotify:track:3nDTY9h224ZLtgUlJ64Bly,BIGBANG10 THE CONCERT : 0.TO.10 -THE FINAL-,spotify:album:5IRrUdPaNCocfcgpqHNWOI,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2017-03-29,18,317320
1478,Hard Times,spotify:track:3BSyGp3Ze2MtDfrO5M0iqj,Kids Party,spotify:album:5vFMpCfTy6V4Fy9Nu95t0Z,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2019-12-13,6,182693
1479,IN SPACE 우주속에서,spotify:track:4xd4aKF6FRcrO7SKCq859r,IN SPACE 우주속에서,spotify:album:16mGYM3pHX6LQdxcmYgYV9,Realslow,spotify:artist:7luxe2wCwtDtkKSP8ZhPLn,2018-10-11,0,206883
1480,소나타 (Play Me),spotify:track:7vD0cw4mYu0054vPZjmVTN,ACE - The 1st Mini Album,spotify:album:1QQ0J1e6itmf2lufaeFfo5,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2014-08-19,40,181098
1481,사랑을 원할때,spotify:track:5iw6T1Y6n2P9FaenSinPna,Yesterday (From Christmas To Christmas),spotify:album:109VqOzERsW0n91JVV2IEM,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,1998-01-01,0,264228
1482,BAD BOY,spotify:track:74MrhDJWSLl1nrBq3qFOxe,THE BEST OF BIGBANG 2006-2014,spotify:album:1JwbdXLKJVffgSW95WcTUp,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2014-11-26,37,238933
1483,1000,spotify:track:23CGIyZhjagN58j0KIMHeG,"JONGHYUN The Collection ""Story Op.2""",spotify:album:3eHhVAhT8uCrEPlZywai3o,JONGHYUN,spotify:artist:5rGgflnIpRNizTCozbYBuY,2017-04-24,43,241792
1484,Little Talks,spotify:track:6hznSFEyLNrGB4cdk6gZRV,2010s Hits,spotify:album:3osVXujgOvetJpVtrTpDpc,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,2020-05-22,0,258893
1485,SOBER - KR Ver. BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL,spotify:track:1GsDbrWUjH1Uvyzx9gQ3Sy,BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE- : THE FINAL,spotify:album:5rnN2OpG9EzVaGgpzrkyzH,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2018-08-17,18,259253
1486,California,spotify:track:0FOTmA8eXxOX1e21gLWfag,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,6,263929
1487,Mobb Tied,spotify:track:48SSHQnS354X8FVQMyjEpQ,#Welcome2HitWorld,spotify:album:3lklE70ovJVTDpJAP7BxPs,#ENT Works,spotify:artist:5BIf2o4I3hqgN8JKYZ6ul6,2020-12-25,0,174027
1488,I KNOW - with May J. (Punch Sound (VAN.C) REMIX),spotify:track:14Wr3Uy9dJDNHTtOMJyU9N,THE GREAT REMIXES of V.I,spotify:album:5MMb06TGse0SmiEL10eT5I,V.I,spotify:artist:0boGn8zBcxCZIT8N4wNpjD,2018-08-01,5,194503
